phone,price,double_num,category 
0916613022,399,"91,16,66,61,13,30,02,22,","การงาน,การเรียน,ประมาท,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0916193104,500,"91,16,61,19,93,31,10,04,","การงาน,การเรียน,ประมาท,ชีวิตอุปสรรค,"
0919421717,890,"91,19,94,42,21,17,71,17,","การงาน,ความรัก,ประมาท,ความเครียด,ชีวิตอุปสรรค,"
0919203806,590,"91,19,92,20,03,38,80,06,","การงาน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,ปัญหาด้านสุขภาพ,ความเครียด,"
0912875427,19899,"91,12,28,87,75,54,42,27,","การงาน,ประมาท,ความเครียด,การเงิน,มีปัญหาด้านการเงิน,การเรียน,ความรัก,ชีวิตอุปสรรค,ปัญหาด้านความรัก,"
0918331895,710,"91,18,83,33,31,18,89,95,","การงาน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,"
0916405797,403,"91,16,64,40,05,57,79,97,","การงาน,การเรียน,ความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ความเครียด,"
0990115194,45,"99,90,01,11,15,51,19,94,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,ประมาท,การเงิน,ความรัก,การเรียน,การงาน,"
0919915389,789,"91,19,99,91,15,53,38,89,","การงาน,ความมั่นคง,การเงิน,ความรัก,การเรียน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0915199587,856,"91,15,51,19,99,95,58,87,","การงาน,การเงิน,ความรัก,การเรียน,ความมั่นคง,"
0916361611,1744,"91,16,63,36,61,16,61,11,","การงาน,การเรียน,การเงิน,ประมาท,ชีวิตอุปสรรค,"
0914157981,939,"91,14,41,15,57,79,98,81,","การงาน,การเงิน,การเรียน,ความรัก,มีปัญหาด้านการเงิน,ความเครียด,ความมั่นคง,ชีวิตอุปสรรค,"
0911586676,189,"91,11,15,58,86,66,67,76,","การงาน,ประมาท,ชีวิตอุปสรรค,การเงิน,ความรัก,การเรียน,มีปัญหาด้านการเงิน,"
0912698365,10899,"91,12,26,69,98,83,36,65,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,ความมั่นคง,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0919478735,590,"91,19,94,47,78,87,73,35,","การงาน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0912027805,14000,"91,12,20,02,27,78,80,05,","การงาน,ประมาท,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0990494135,200,"99,90,04,49,94,41,13,35,","ความมั่นคง,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,การงาน,การเรียน,ประมาท,"
0919601091,1400,"91,19,96,60,01,10,09,91,","การงาน,การเงิน,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,"
0917509488,125,"91,17,75,50,09,94,48,88,","การงาน,ชีวิตอุปสรรค,ความเครียด,มีปัญหาด้านการเงิน,ปัญหาด้านสุขภาพ,ปัญหาด้านความรัก,ประมาท,"
0991925018,150,"99,91,19,92,25,50,01,18,","ความมั่นคง,การงาน,ปัญหาด้านสุขภาพ,ประมาท,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
